titre,date,contenu,url
Un projet d’envergure pour le plan d’eau du Champsaur,10 févr. 2022 à 06:01,"À la suite d’une concertation avec les élus, socioprofessionnels, responsables d’associations, de centres de loisirs, de colonies de vacances, de crèches et d’ateliers de travail sur l’aménagement du plan d’eau du Champsaur au mois de juin, la communauté de communes a invité les habitants de la vallée à venir prendre connaissance de la présentation du projet élaboré par le cabinet d’études, La Pitaya, la semaine dernière à la salle des fêtes de Manse. « Le but est que les gens soient bien, et pas forcément pour augmenter la capacité d’accueil du plan d’eau », a introduit le président de la communauté de communes, Fabrice Borel. Une deuxième tranche de travaux de la voie douce sera conduite cette année et sera un complément à cet aménagement du site réparti en plusieurs zones. Des espaces différents où chacun trouvera sa place, tout-petits, enfants, groupes, familles. Un site pensé pour se reposer, s’amuser ou pratiquer une activité sportive. « Nous sommes là pour discuter ensemble du projet. Nous sommes là pour la vallée et des modifications peuvent être apportées », a assuré le président de la CCCV. Cet aménagement prendra en compte les mobilités afin de réduire l’impact des véhicules. Quatre parkings pour les véhicules et quatre points de stationnement pour les vélos sont prévus. Trois parkings déjà existants seront réaménagés et revégétalisés ; un dernier sera créé à l’entrée du site, sur l’emplacement jusque-là dédié aux quads. La valorisation du ludique pour les familles sera un axe fort de ce projet. À cet effet, quatre zones ont été imaginées avec des activités différentes et notamment celle pour les tout-petits avec un coin pour les changer, des hamacs filets pour leur sieste, des karts à pédales et des jeux fixes en bois. Les adolescents et les familles auront également accès à différentes activités comme la pratique du fitness, du skate board ou accéder à des jeux grandeur nature… en plus des prestations déjà proposées sur le site. « Les aires de pique-nique et de barbecue seront rénovées cette année », a précisé Fabrice Borel. Les sanitaires déjà en place seront soit détruits et reconstruits soit rénovés, avec une capacité augmentée dans les deux cas. La signalétique sera revue et l’aménagement paysager sera repensé en fonction de la fréquentation des espaces. Ce projet semble avoir satisfait la quarantaine de personnes présentes même si quelques suggestions ont émergé de la discussion et notamment celle de l’agrandissement de l’espace dédié à la natation ou la création d’un théâtre de verdure. Avec un regret de la part d’un participant : « c’est dommage que le restaurant ferme en hiver car l’endroit attire du monde. » Et à la question, « le stationnement sera-t-il payant ? » Le président de la CCCV a répondu par l’affirmative, en indiquant, « le tarif sera en fonction de l’emplacement du parking. »",https://www.ledauphine.com/economie/2022/02/09/un-projet-d-envergure-pour-le-plan-d-eau-du-champsaur
Votre météo de ce jeudi 10 février : des températures printanières,10 févr. 2022 à 06:00,,https://www.ledauphine.com/environnement/2022/02/09/votre-meteo-de-ce-jeudi-10-fevrier-des-temperatures-printanieres
L’habillage du château d’eau de Lautagne est en cours,11 févr. 2022 à 20:26,"...pour lire la suite, rejoignez notre communauté d'abonnés et accédez à l'intégralité de nos articles sur le site et l'application mobile à partir de 1 €  le 1er mois, sans engagement de durée",https://www.ledauphine.com/environnement/2022/02/11/l-habillage-du-chateau-d-eau-de-lautagne-est-en-cours
L’îlot de fraîcheur Marcel-David inauguré : un exemple à dupliquer ?,11 févr. 2022 à 20:20,"L’îlot de fraîcheur Marcel-David est emblématique d’une volonté de la Ville de faire face au défi du réchauffement climatique. Le maire, Renzo Sulli, et ses adjoints, Eléonore Lacroix, secrétaire générale de la préfecture, sous-préfète de l’arrondissement de Grenoble, Beatrice Bossennec, inspectrice de l’Éducation... ...pour lire la suite, rejoignez notre communauté d'abonnés et accédez à l'intégralité de nos articles sur le site et l'application mobile à partir de 1 €  le 1er mois, sans engagement de durée",https://www.ledauphine.com/environnement/2022/02/11/isere-echirolles-l-ilot-de-fraicheur-marcel-david-inaugure-un-exemple-a-dupliquer
« On n’a pas le choix : on n’a ni métro ni tram… »,11 févr. 2022 à 20:15,"Il n’est pas encore 19 heures mais la nuit est déjà tombée sur les Vosges. Le bout du nez et les mains rougies par le froid, Amandine fait son plein d’essence au Super U d’Anould. « En plus de me ruiner,... ...pour lire la suite, rejoignez notre communauté d'abonnés et accédez à l'intégralité de nos articles sur le site et l'application mobile à partir de 1 €  le 1er mois, sans engagement de durée",https://www.ledauphine.com/economie/2022/02/11/on-n-a-pas-le-choix-on-n-a-ni-metro-ni-tram
Reconstruction du funiculaire de Saint-Hilaire-du-Touvet : rendez-vous dans un an,11 févr. 2022 à 20:05,"« Tout a été nettoyé. Le Symbhi, le syndicat en charge de la protection hydraulique de la vallée de l’Isère entre Pontcharra et Grenoble, a quasiment terminé les travaux de sécurisation. Ils ont été très réactifs et ils ont mis les moyens. Le montant de ces aménagements provisoires n’est pas encore établi mais ils devraient se chiffrer en centaines de milliers d’euros. La... ...pour lire la suite, rejoignez notre communauté d'abonnés et accédez à l'intégralité de nos articles sur le site et l'application mobile à partir de 1 €  le 1er mois, sans engagement de durée",https://www.ledauphine.com/economie/2022/02/11/isere-reconstruction-du-funiculaire-de-saint-hilaire-du-touvet-rendez-vous-dans-un-an
Le mystère du bruit sur la place du Village enfin résolu,11 févr. 2022 à 20:00,"Après maintes suppositions concernant sa provenance et le passage lundi... ...pour lire la suite, rejoignez notre communauté d'abonnés et accédez à l'intégralité de nos articles sur le site et l'application mobile à partir de 1 €  le 1er mois, sans engagement de durée",https://www.ledauphine.com/environnement/2022/02/11/le-mystere-du-bruit-sur-la-place-du-village-enfin-resolu
Le Jardin croque ta graine produit et vend des fruits et légumes locaux,11 févr. 2022 à 20:00,"« C’est moi Émilie, qui en ai eu l’idée. Le jardin baptisé Croque ta graine existait déjà, il nous a semblé intéressant de créer une association pour proposer au public nos productions locales. » ...pour lire la suite, rejoignez notre communauté d'abonnés et accédez à l'intégralité de nos articles sur le site et l'application mobile à partir de 1 €  le 1er mois, sans engagement de durée",https://www.ledauphine.com/environnement/2022/02/11/le-jardin-croque-ta-graine-produit-et-vend-des-fruits-et-legumes-locaux
Haute-Savoie : chasse à la fraude à l’anti-polluant sur les poids lourds,11 févr. 2022 à 20:00,"C’est un petit réservoir au bouchon bleu situé à côté de celui de carburant. Depuis 2006, le liquide filtrant AdBlue est obligatoire sur les poids lourds Diesel. Ce produit permet de transformer 85 % des polluants en vapeur d’eau et azote sans... ...pour lire la suite, rejoignez notre communauté d'abonnés et accédez à l'intégralité de nos articles sur le site et l'application mobile à partir de 1 €  le 1er mois, sans engagement de durée",https://www.ledauphine.com/environnement/2022/02/11/haute-savoie-chasse-a-la-fraude-a-l-anti-polluant-sur-les-poids-lourds
La fin des travaux prévue pour le 14 février mais…,11 févr. 2022 à 19:46,"Des travaux à Soyons perturbent la circulation au niveau du rond-point, dit de la pharmacie. En effet, depuis une quinzaine de jours, la... ...pour lire la suite, rejoignez notre communauté d'abonnés et accédez à l'intégralité de nos articles sur le site et l'application mobile à partir de 1 €  le 1er mois, sans engagement de durée",https://www.ledauphine.com/economie/2022/02/11/la-fin-des-travaux-prevue-pour-le-14-fevrier-mais
Saint-Rambert-d’Albon : près de 1 800 offres d’emploi à la clé au forum de l’emploi et de l’alternance,11 févr. 2022 à 19:36,"Le Forum de l’emploi et de l’alternance aura lieu le jeudi 3 mars, à Saint-Rambert-d’Albon, avec un nouveau format à la clé. Les participants seront désormais accueillis l’après-midi, de 14 à 19 heures, pour permettre au plus grand nombre d’assister à l’événement. Pour rappel, ce forum annuel, organisé par Porte de DrômArdèche, en partenariat avec Pôle... ...pour lire la suite, rejoignez notre communauté d'abonnés et accédez à l'intégralité de nos articles sur le site et l'application mobile à partir de 1 €  le 1er mois, sans engagement de durée",https://www.ledauphine.com/economie/2022/02/11/un-format-revu-du-forum-de-l-emploi-et-de-l-alternance
"Après 30 ans comme aide-soignante, elle ouvre une épicerie ambulante",11 févr. 2022 à 19:35,"Pascale Vasquez a travaillé pendant plus de trente ans en qualité d’aide-soignante à l’hôpital militaire Desgenettes à... ...pour lire la suite, rejoignez notre communauté d'abonnés et accédez à l'intégralité de nos articles sur le site et l'application mobile à partir de 1 €  le 1er mois, sans engagement de durée",https://www.ledauphine.com/economie/2022/02/11/isere-dizimieu-moras-venerieu-apres-30-ans-comme-aide-soignante-elle-ouvre-une-epicerie-ambulante
"Attention, il y a du changement avec les nouvelles consignes de tri",11 févr. 2022 à 19:34,"Quelque 1 500 nouveaux foyers situés au sud de la commune sont concernés par le passage au tri sélectif à... ...pour lire la suite, rejoignez notre communauté d'abonnés et accédez à l'intégralité de nos articles sur le site et l'application mobile à partir de 1 €  le 1er mois, sans engagement de durée",https://www.ledauphine.com/environnement/2022/02/11/attention-il-y-a-du-changement-avec-les-nouvelles-consignes-de-tri
La hausse des prix du pétrole « ne s’arrêtera pas avant les mois d’avril-mai »,11 févr. 2022 à 19:20,"Jusqu’à quand la hausse de prix du carburant va-t-elle durer ? Même si les prix sont particulièrement élevés, aujourd’hui, il faut bien se souvenir d’où nous sommes partis... ...pour lire la suite, rejoignez notre communauté d'abonnés et accédez à l'intégralité de nos articles sur le site et l'application mobile à partir de 1 €  le 1er mois, sans engagement de durée",https://www.ledauphine.com/economie/2022/02/11/la-hausse-des-prix-du-petrole-ne-s-arretera-pas-avant-les-mois-d-avril-mai
"Dans la commune, le commerce est fortement représenté",11 févr. 2022 à 19:18,"Pour les besoins de l’enquête publique qui se déroule jusqu’au 4 mars ( notre édition du 3 février, NDLR), diligentée par le Syndicat des eaux Rhône-Ventoux... ...pour lire la suite, rejoignez notre communauté d'abonnés et accédez à l'intégralité de nos articles sur le site et l'application mobile à partir de 1 €  le 1er mois, sans engagement de durée",https://www.ledauphine.com/economie/2022/02/11/dans-la-commune-le-commerce-est-fortement-represente
"Opération Rivières propres, samedi 12 février",11 févr. 2022 à 19:18,"...pour lire la suite, rejoignez notre communauté d'abonnés et accédez à l'intégralité de nos articles sur le site et l'application mobile à partir de 1 €  le 1er mois, sans engagement de durée",https://www.ledauphine.com/environnement/2022/02/11/operation-rivieres-propres-samedi-12-fevrier
